"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-25","10.96"," 1407","0.00",,,,"54","37","  280","  300","23.0","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-26","10.29"," 1543","0.00",,,,"57","43","  290","  290","29.1","40.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-27","12.97"," 1245","0.00",,,,"44","36","  270","  280","23.0","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-28","10.51"," 1158","0.00",,,,"40","35","  270","  280","21.0","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-29","8.05"," 1413","0.00",,,,"45","30","  300","  280","21.9","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-30","7.83"," 1508","0.00",,,,"38","29","  320","  320","18.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-01-31","3.80"," 0803","0.06",,,,"32","26","  110","  120","10.1","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-01","7.61"," 1226","0.00",,,,"49","28","  270","  280","23.9","32.0","    1",,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-02","7.83"," 1301","0.00",,,,"46","31","  270","  290","23.9","33.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-03","9.84"," 2338","0.00",,,,"35","25","  330","  330","23.0","34.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-04","10.74"," 0039","0.00",,,,"36","21","  310","  320","23.0","34.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-05","8.28"," 0918","0.00",,,,"42","28","  220","  210","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-06","8.72"," 0153","0.00",,,,"51","35","  290","  300","21.9","34.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-07","6.04"," 1158","0.43",,,,"40","35","   70","   60","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-08","6.49"," 1622","0.04",,,,"63","36","  320","  330","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-09","16.78"," 1842","0.62",,,,"43","19","  320","  310","32.0","49.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-10","10.07"," 1235","0.00",,,,"35","15","  310","  300","21.0","34.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-11","3.36"," 1854","0.00",,,,"50","29","  250","  300","15.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-12","6.26"," 1846","0.60",,,,"39","31","  320","  320","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-13","21.92"," 1204","0.04",,,,"40","32","  320","  330","31.1","53.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-14","8.28"," 0129","0.00",,,,"42","27","  330","  330","19.9","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-15","7.38"," 2029","0.00",,,,"50","29","  290","  330","23.0","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-16","18.57"," 1517","0.00",,,,"37","29","  310","  330","28.0","40.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-17","14.32"," 1115","0.00",,,,"43","27","  300","  330","21.9","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-18","7.38"," 1042","0.00",,,,"66","29","  230","  210","17.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-19","6.93"," 1507","0.00",,,,"66","40","  280","  280","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-20","8.95"," 1352","0.00",,,,"55","39","  310","  310","19.9","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-21","6.26"," 1251","0.00",,,,"50","31","  200","  180","16.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-22","4.03"," 1734","0.00",,,,"59","41","  190","  130","12.1","19.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-23","4.70"," 1506","0.00",,,,"67","40","  200","  170","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-24","7.38"," 1815","0.00",,,,"74","48","  160","  170","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-25","10.29"," 1549","0.49",,,,"68","45","  150","  150","23.0","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-26","12.97"," 0324","0.00",,,,"47","35","  290","  290","23.9","34.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-27","8.50"," 1116","0.00",,,,"56","30","  250","  230","19.9","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-02-28","4.25"," 1224","0.00",,,,"62","43","  130","  120","16.1","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-01","9.62"," 1822","0.38",,,,"73","54","  250","  240","25.9","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-02","18.12"," 0813","0.02",,,,"64","35","  270","  280","35.1","52.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-03","14.09"," 2003","0.00",,,,"40","25","  320","  320","25.9","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-04","19.01"," 1434","0.00",,,,"31","17","  330","  340","30.0","40.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-05","10.51"," 0008","0.00",,,,"38","15","  320","  310","21.0","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-06","6.04"," 1437","0.00",,,,"49","23","  170","  170","13.0","19.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-07","3.58"," 1706","0.15",,,,"57","42","  120","  130","15.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-08","12.30"," 0549","0.02",,,,"63","48","  320","  320","31.1","40.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-09","14.54"," 1156","0.00",,,,"62","48","  280","  290","29.1","40.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-10","13.20"," 1612","0.20",,,,"48","24","  320","  320","29.1","40.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-11","17.90"," 0215","0.00",,,,"29","18","  310","  310","29.1","45.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-12","17.00"," 1535","0.00",,,,"31","19","  300","  290","23.9","35.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-13","8.50"," 0042","0.00","68.0",,,"40","20","  330","  320","18.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-14","17.90"," 1458","1.67",,,,"32","22","  330","  340","28.0","40.9",,,,,,,"    1"
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-15","18.79"," 1714","0.00",,,,"27","20","  300","  300","31.1","42.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-16","16.33"," 1322","0.00",,,,"40","24","  310","  320","29.1","38.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-17","10.07"," 1153","0.00",,,,"47","29","  290","  300","21.9","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-18","9.17"," 2117","0.09",,,,"38","28","   60","   70","19.9","33.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-19","9.62"," 1512","0.00",,,,"48","35","   20","   40","18.1","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-20","6.26"," 1128","0.00",,,,"53","31","  320","   40","17.0","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-21","5.82"," 1810","0.00",,,,"60","41","  300","  300","16.1","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-22","18.57"," 1528","0.00",,,,"47","24","  320","  310","32.0","46.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-23","10.51"," 1129","0.00",,,,"45","23","  320","  330","21.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-24","8.95"," 0958","0.01",,,,"57","31","  210","  190","21.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-25","6.04"," 1538","0.01",,,,"59","43","   30","   40","18.1","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-26","10.29"," 0304","0.00",,,,"43","39","   60","   60","16.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-27","2.68"," 0042","0.41",,,,"56","38","   80","   80","10.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-28","5.82"," 1350","0.47",,,,"48","43","   50","   60","14.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-29","11.18"," 1504","0.00",,,,"58","41","  320","  320","21.0","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-30","5.82"," 1843","0.00",,,,"54","35","  150","  140","19.9","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-03-31","10.51"," 2354","1.56",,,,"43","38","   60","   70","21.0","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-01","11.41"," 1304","0.03",,,,"47","37","   50","   10","21.0","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-02","8.05"," 1541","0.00",,,,"63","39","  280","  320","21.0","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-03","7.16"," 1514","0.03",,,,"66","40","  150","  160","17.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-04","6.49"," 1323","1.31",,,,"52","46","   60","   80","14.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-05","6.26"," 2346","0.00",,,,"62","45","  120","  130","14.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-06","10.74"," 1204","0.80",,,,"59","40","   70","   90","19.9","34.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-07","13.87"," 1730","0.00",,,,"49","40","  280","  290","25.9","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-08","12.30"," 1041","0.00",,,,"57","38","  280","  300","23.0","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-09","4.92"," 1451","0.00",,,,"70","35","  190","  130","16.1","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-10","7.38"," 1535","0.00",,,,"80","45","  190","  130","17.0","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-11","6.71"," 1359","0.00",,,,"83","56","  150","  140","15.0","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-12","4.92"," 2318","0.07",,,,"77","56","  340","  340","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-13","10.29"," 0116","0.00",,,,"66","49","  320","  320","21.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-14","4.25"," 1505","0.00",,,,"67","45","  190","  140","14.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-15","6.93"," 1504","0.00",,,,"68","44","  170","  180","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-16","11.41"," 1311","0.00",,,,"88","56","  240","  240","25.1","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-17","11.41"," 1759","0.00",,,,"73","58","  360","  360","21.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-18","8.28"," 0038","0.00",,,,"70","48","  170","  350","16.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-19","10.51"," 1156","0.00",,,,"56","46","  160","  160","17.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-20","4.70"," 2343","0.12",,,,"67","51","  130","  110","13.0","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-21","6.49"," 1144","0.36",,,,"54","50","   80","   80","13.0","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-22","5.14"," 2028","0.08",,,,"56","49","  340","  340","13.0","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-23","5.82"," 1627","0.00",,,,"68","44","  160","  150","14.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-24","3.58"," 2300","0.00",,,,"61","43","   60","   70","10.1","14.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-25","13.42"," 1558","0.83",,,,"57","51","   70","   60","23.0","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-26","4.70"," 0005","0.24",,,,"62","52","   30","   40","12.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-27","5.37"," 1509","0.03",,,,"73","55","  130","  150","19.9","35.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-28","5.59"," 1605","0.01",,,,"87","59","  240","  240","18.1","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-29","9.17"," 1445","0.04",,,,"84","63","  270","  290","29.1","36.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-04-30","8.28"," 1231","0.00",,,,"66","52","  150","  140","17.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-01","6.49"," 1524","0.00",,,,"74","49","  140","  140","16.1","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-02","12.30"," 1654","0.01",,,,"76","61","  280","  260","30.0","38.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-03","12.75"," 1638","0.00",,,,"65","49","  300","  340","23.9","33.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-04","7.61"," 1507","0.00",,,,"66","43","  140","  120","18.1","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-05","8.50"," 1103","3.23",,,,"62","50","  150","   50","16.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-06","11.41"," 1048","0.56",,,,"66","52","  150","  170","21.0","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-07","10.96"," 1547","0.01",,,,"56","46","  280","  280","19.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-08","8.50"," 0844","0.00",,,,"58","42","  320","  300","21.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-09","5.14"," 1526","0.00",,,,"62","44","  320","   60","13.0","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-10","4.47"," 1206","0.00",,,,"67","48","  230","  160","12.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-11","4.92"," 1716","0.00",,,,"65","43","  130","  160","16.1","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-12","6.71"," 1433","0.00",,,,"64","43","  210","  200","18.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-13","8.05"," 1627","1.58",,,,"53","45","   70","   70","18.1","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-14","10.96"," 1546","0.03",,,,"67","45","  310","  310","35.1","47.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-15","15.21"," 1443","0.00",,,,"69","53","  330","  330","28.0","38.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-16","5.37"," 0901","0.00",,,,"80","51","  320","  310","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-17","8.28"," 1516","0.00",,,,"94","56","  230","  230","21.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-18","9.84"," 1456","0.00",,,,"97","70","  230","  230","23.0","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-19","9.62"," 1344","0.00",,,,"92","64","  280","  290","21.0","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-20","6.71"," 0118","0.00",,,,"65","53","   20","   10","18.1","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-21","6.71"," 1508","0.00",,,,"70","48","  160","  160","18.1","33.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-22","3.80"," 0821","0.47",,,,"63","54","  130","  130","14.1","38.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-23","3.58"," 1031","0.00",,,,"72","57","  360","  350","12.1","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-24","6.49"," 1326","0.03",,,,"70","57","  110","  100","14.1","19.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-25","8.72"," 0719","0.62",,,,"59","56","   70","   50","16.1","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-26","8.50"," 1348","0.09",,,,"76","56","  310","  300","21.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-27","3.13"," 0010","0.00",,,,"73","55","  310","  320","12.1","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-28","6.49"," 1450","0.00",,,,"71","56","  160","  120","15.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-29","5.82"," 0743","0.10",,,,"61","56","  100","   70","10.1","14.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-30","6.93"," 0914","0.03",,,,"67","55","  140","  130","17.0","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-05-31","5.82"," 0848","0.29",,,,"80","58","  230","  140","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-01","6.93"," 1551","0.00",,,,"81","58","  270","  310","19.9","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-02","7.83"," 1539","0.00",,,,"78","53","  320","  320","21.9","33.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-03","7.38"," 1424","0.00",,,,"74","52","  350","  350","21.0","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-04","4.47"," 1612","0.16",,,,"72","50","  210","  150","13.0","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-05","5.82"," 2234","0.00",,,,"69","58","  120","   70","14.1","18.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-06","6.71"," 0108","0.15",,,,"59","52","  100","   20","12.1","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-07","4.47"," 0943","0.00",,,,"70","51","   30","   30","14.1","19.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-08","5.37"," 1151","0.00",,,,"77","52","  140","  150","16.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-09","6.71"," 1327","0.00",,,,"82","49","  320","  300","21.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-10","8.05"," 1434","0.00",,,,"87","59","  220","  220","23.0","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-11","8.50"," 1731","0.00",,,,"93","66","  230","  240","21.9","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-12","6.49"," 1536","0.00",,,,"94","69","  240","  260","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-13","6.93"," 1504","0.00",,,,"97","72","  270","  260","17.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-14","6.93"," 1623","0.26",,,,"86","66","  180","  160","15.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-15","6.93"," 1908","0.00",,,,"77","62","  150","  160","17.0","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-16","6.04"," 0824","0.09",,,,"68","62","  130","  100","12.1","15.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-17","2.68"," 1442","0.36",,,,"75","65","  160","  140","8.9","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-18","8.72"," 1721","0.00",,,,"89","71","  170","  170","17.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-19","11.63"," 1546","0.58",,,,"92","71","  230","  230","33.1","42.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-20","10.07"," 1245","0.02",,,,"88","71","  240","  260","21.9","31.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-21","6.71"," 1443","0.01",,,,"85","66","  230","  230","21.0","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-22","5.59"," 1704","0.00",,,,"89","63","  190","  190","15.0","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-23","10.07"," 1428","0.03",,,,"88","76","  230","  230","21.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-24","10.29"," 1154","1.10",,,,"86","71","  300","  300","23.9","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-25","6.26"," 2251","0.00",,,,"84","67","  290","  280","23.0","35.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-26","6.93"," 1601","0.00",,,,"81","60","  230","  210","23.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-27","8.05"," 0812","0.18",,,,"79","61","  270","  150","17.0","25.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-28","8.50"," 1238","0.00",,,,"81","57","  310","  280","19.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-29","11.18"," 1256","0.00",,,,"86","62","  210","  210","21.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-06-30","11.18"," 1724","0.00",,,,"93","73","  210","  200","21.9","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-01","7.38"," 1818","0.16",,,,"91","71","  200","  200","23.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-02","6.93"," 1733","0.00",,,,"90","70","  220","  230","17.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-03","5.82"," 2147","0.18",,,,"89","68","  330","  320","21.9","27.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-04","3.80"," 1315","0.00",,,,"87","67","  330","  320","10.1","15.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-05","7.16"," 1334","0.00",,,,"89","68","  130","  130","16.1","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-06","5.82"," 0750","0.00",,,,"79","70","  170","  130","12.1","17.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-07","5.82"," 1923","1.24",,,,"83","68","  320","  280","14.1","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-08","7.38"," 1620","0.00",,,,"85","68","  260","  260","21.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-09","6.04"," 1123","0.00",,,,"83","65","  320","  320","15.0","19.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-10","7.38"," 1513","0.03",,,,"88","61","  220","  140","19.9","29.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-11","7.38"," 1659","0.01",,,,"89","74","  270","  250","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-12","7.38"," 1651","0.00",,,,"91","74","  250","  240","23.9","32.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-13","7.61"," 1600","0.00",,,,"94","71","  330","  330","23.9","30.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-14","5.14"," 0313","1.12",,,,"71","64","  110","   90","13.0","16.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-15","6.26"," 1344","0.02",,,,,,"  300","  280","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-16","3.80"," 1618","0.00",,,,,,"  230","  230","12.1","12.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-17","5.82"," 1506","0.00",,,,,,"  150","  150","17.0","28.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-18","5.82"," 1659","0.00",,,,"90","71","  160","  140","15.0","23.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-19","6.26"," 1336","0.00",,,,"94","75","  270","  260","18.1","23.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-20","5.82"," 1907","0.00",,,,"95","76","  300","  300","18.1","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-21","7.38"," 1417","0.00",,,,"93","74","  270","  280","16.1","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-22","4.70"," 0226","0.36",,,,"92","72","  330","  340","12.1","14.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-23","4.70"," 1830","0.05",,,,"82","72","  120","  130","19.9","38.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-24","7.38"," 0924","0.81",,,,"72","63","   20","   10","15.0","21.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-25","4.47"," 1814","0.00",,,,"73","61","   50","   50","8.9","12.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-26","5.82"," 1833","0.00",,,,"79","65","  210","  120","14.1","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-27","4.25"," 1513","0.00",,,,"83","65","  170","  180","15.0","21.0",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-28","4.47"," 2045","0.00",,,,"87","68","   30","   30","10.1","14.1",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-29","9.40"," 1549","0.00",,,,"80","64","   10","   30","17.0","25.9",,,,,,,
"USW00094741","TETERBORO AIRPORT, NJ US","2017-07-30","5.59"," 0810","0.00",,,,"83","59","  360","   10","14.1","19.0",,,,,,,
